"Txhash","Blockno","UnixTimestamp","DateTime (UTC)","From","To","ContractAddress","Value_IN","Value_OUT(MATIC)","CurrentValue @ $0.68949638280065/MATIC","TxnFee(MATIC)","TxnFee(USD)","Historical $Price/MATIC","Status","ErrCode","Method"
"0x94932fb9aa10ae3002213abaefc583289fcd7d77830d5001835c7c5aaa592109","41005233","1680324094","2023-04-01 04:41:34","0x0bb57f18f0fb1b525c4603dbdd4c0d94a1cdb940","0xd152f549545093347a162dce210e7293f1452150","","0","0","0","0.016777525741297047","0.0115680433109691","1.11","","","Disperse Token"
"0x77f875d8f032282c298d437c413b3065f0cd2373771ffea98b18f3e5ba8f44bd","41005840","1680325420","2023-04-01 05:03:40","0x65d1b977a991dea4d4ed4a2f5ea8305a52018a2d","0xd152f549545093347a162dce210e7293f1452150","","0","0","0","0.014503457727746986","0.0100000816413837","1.11","","","Disperse Token"
"0x5fd72f2ad166ee5c1c095b5db3fc90926f21f158275395d27190f53adee9b80e","41007847","1680330031","2023-04-01 06:20:31","0x0e4789a0b1fd8ffd1d43f674651e68ddf185a78f","0xd152f549545093347a162dce210e7293f1452150","","0","0","0","0.023888497991003484","0.0164710329553375","1.11","","","Disperse Token"
"0x5acceecf0caa1cb6ae75b2220b3b0a39222f49662d8c0a680bb677cb57885a9c","41008025","1680330443","2023-04-01 06:27:23","0xd74650a071db558c05ecb2abd3e647da23cfc661","0xd152f549545093347a162dce210e7293f1452150","","28.955","0","19.9643677639928","0.16587472","0.114370019438071","1.11","","","Disperse Ether"
"0xc8db33825f66f8d6df32d6d818c54fc0f924009e0800ad6b874fa2415de0540c","41008298","1680331080","2023-04-01 06:38:00","0xa1307cd585418bdf67063acda9c0e5c7f1a51056","0xd152f549545093347a162dce210e7293f1452150","","0","0","0","0.03384108041544406","0.0233333025365146","1.11","","","Disperse Token"
"0xce95dad6ad191fd3012b75e58844b80e99d032eb1376793f73bc54bdce7e5cb7","41008357","1680331206","2023-04-01 06:40:06","0x0e7589922bc280169f2f755475212561a191027f","0xd152f549545093347a162dce210e7293f1452150","","0.5","0","0.344748191400325","0.018496283708521544","0.0127531207122802","1.11","","","Disperse Ether"
"0x0b83710fff7eea5461196f54763a4c22e54b7e55c9bc7143c86fc52e788db192","41009332","1680333476","2023-04-01 07:17:56","0x448775102e551f027f836cac20433b0ef3146ec2","0xd152f549545093347a162dce210e7293f1452150","","0","0","0","0.124842487310271888","0.0860784434202685","1.11","","","Disperse Token"
"0x17ce4ff59db19c304978530c931044938a9973a2ae3c553cc6f637e09b80d6a8","41009557","1680333986","2023-04-01 07:26:26","0x3ff27cace25125b939246085ecac9c03273e711c","0xd152f549545093347a162dce210e7293f1452150","","12.135","0","8.36703860528589","0.28539014","0.196775469216971","1.11","","","Disperse Ether"
"0xbd5dad1eb71074cee37ae10f5450a9833c36a49d9d10d53abb6f80d01daa9b76","41009641","1680334196","2023-04-01 07:29:56","0x44b19ff86d745d5ae14fe608aa5b99e16122ab8c","0xd152f549545093347a162dce210e7293f1452150","","0","0","0","0.07483560767750963","0.0515988807983314","1.11","","","Disperse Token"
"0xf87d6b8f89d112cda4cc868d47c1af2c47bef8b3c21c53f603a0cd01e4e3a23b","41010195","1680335464","2023-04-01 07:51:04","0x5914cab0c6650ab4af8d00587b26a80224b4abf2","0xd152f549545093347a162dce210e7293f1452150","","80","0","55.159710624052","0.0450276","0.0310463673261945","1.11","","","Disperse Ether"
"0xddbd37a9c2364fc3d2ac1567129ef474b93aa5f0c149743b3a2d8e69ab617d9a","41010344","1680335819","2023-04-01 07:56:59","0x5914cab0c6650ab4af8d00587b26a80224b4abf2","0xd152f549545093347a162dce210e7293f1452150","","40","0","27.579855312026","0.0337707","0.0232847754946459","1.11","","","Disperse Ether"
"0x4dfc7e80e0770c271dd228bfdb3cadc6946afe9f6d9da6a0863ef951026b8f2d","41010359","1680335854","2023-04-01 07:57:34","0x86cacbfab0322a09c46569bb187ae9fec24e55a6","0xd152f549545093347a162dce210e7293f1452150","","0.6","0","0.41369782968039","0.08313166136444489","0.0573189798069933","1.11","","","Disperse Ether"
"0xc7b933992083dec77127109b23ec258d5558e260f2898e0cb1784102a59d70d3","41010389","1680335918","2023-04-01 07:58:38","0x86cacbfab0322a09c46569bb187ae9fec24e55a6","0xd152f549545093347a162dce210e7293f1452150","","0.6","0","0.41369782968039","0.02498720113964214","0.0172285848020955","1.11","","","Disperse Ether"
"0xd6436e14e43b2037ae695def4ee2c7eb6a7b305e1c4d23a49850e985540e1783","41011361","1680338068","2023-04-01 08:34:28","0x172b1046b7d6be46d4f06b6bf79534ce26726982","0xd152f549545093347a162dce210e7293f1452150","","9","0","6.20546744520585","0.031700027768028552","0.0218570544807358","1.11","","","Disperse Ether"
"0xba738b256750f7aa0402e139231e6bf9dcbcdc5983387be49f3d8c92b10411d7","41011468","1680338298","2023-04-01 08:38:18","0x5fc9c97cbcc59d9378cf3d01687918dfdf97060b","0xd152f549545093347a162dce210e7293f1452150","","9","0","6.20546744520585","0.02518377149036028","0.0173641193478815","1.11","","","Disperse Ether"
"0xd3f70432cdb2d2dfda122db798565413ab2a432ca30b8d3d30b4da381311f9f4","41011521","1680338412","2023-04-01 08:40:12","0xafac22b832f9a5f953b630cd410e58305e5b2a8e","0xd152f549545093347a162dce210e7293f1452150","","4","0","2.7579855312026","0.011992043014878204","0.00826847028114832","1.11","","","Disperse Ether"
"0xb0a28edd282ac2cfa03dff95fe2e9c1436d89bc940bbd94534e77c69a955d403","41012257","1680340024","2023-04-01 09:07:04","0xf45241abe65f2fa991ceda7e09a20f4aa33f662e","0xd152f549545093347a162dce210e7293f1452150","","0","0","0","0.011823029513785502","0.00815193608350043","1.11","","","Disperse Token"
"0x18b06228a41d64cd91e47297a2d1f0034e562a10d0fa0f2268bcbe1dfa7c47bd","41013405","1680342562","2023-04-01 09:49:22","0x4cee806792636200d59b51c712bde81649ad7bc8","0xd152f549545093347a162dce210e7293f1452150","","0.65","0","0.448172648820422","0.146868255589352624","0.1012651309771","1.11","","","Disperse Ether"
"0x449ef292cea782df67bf0004cf649656de3cb8ecc20543972b8a50cea055faf1","41014523","1680345026","2023-04-01 10:30:26","0x4cee806792636200d59b51c712bde81649ad7bc8","0xd152f549545093347a162dce210e7293f1452150","","0.7","0","0.482647467960455","0.125877589607515644","0.0867921427100467","1.11","","","Disperse Ether"
"0x7fd0f70002dbc1b27a50c13186404850b5a026581dd89ff89d3eb932c8854867","41015140","1680346395","2023-04-01 10:53:15","0x4cee806792636200d59b51c712bde81649ad7bc8","0xd152f549545093347a162dce210e7293f1452150","","0.7","0","0.482647467960455","0.14607495439752407","0.100718152674863","1.11","","","Disperse Ether"
"0x5e22ddf94bb3c05ad0bd53734319830b72e3374b45b6035e35654494bca3a881","41015638","1680347498","2023-04-01 11:11:38","0xc7b438bf83ad6f69bd8409be5faf5c2dbde624e3","0xd152f549545093347a162dce210e7293f1452150","","9","0","6.20546744520585","0.012111750440844528","0.00835100811834648","1.11","","","Disperse Ether"
"0xd4dc196129257b13b378f791a078d34eebf530c0c9c157d43f50cc06ba019ee3","41015698","1680347626","2023-04-01 11:13:46","0xb66367a46426c1e77587367b960b6c400d14c442","0xd152f549545093347a162dce210e7293f1452150","","72","0","49.6437395616468","0.030125432","0.0207713763943069","1.11","","","Disperse Ether"
"0xa3072255703732f8bd97214b6453bb99c31d916d2837ae62347244d99b5cd4d8","41015714","1680347660","2023-04-01 11:14:20","0xb66367a46426c1e77587367b960b6c400d14c442","0xd152f549545093347a162dce210e7293f1452150","","9","0","6.20546744520585","0.010327408","0.00712071045970649","1.11","","","Disperse Ether"
"0x7596cd229d2fad49112b25233587fcd02a8a6794938ba626f22c2d1928182f92","41015760","1680347790","2023-04-01 11:16:30","0x95a9722d69a4724dabb219821c6b86e54135ddd4","0xd152f549545093347a162dce210e7293f1452150","","600","0","413.69782968039","0.047502514521639452","0.0327528119366057","1.11","","","Disperse Ether"
"0x942a35bcdbdb5b45a4d54ee1d51ccc9e922a5f5fe60ccec8a4fff5f5bdab4cba","41016137","1680348597","2023-04-01 11:29:57","0xcaf2d8b3bfa2e134d70fe2971b5423fe6ae18efd","0xd152f549545093347a162dce210e7293f1452150","","600","0","413.69782968039","0.032119185118329452","0.0221460619575926","1.11","","","Disperse Ether"
"0xd20ac9a223d8f002d21123441707e1dcacbe0eb3b8ce2bb8dad47a36eba4b47a","41016257","1680348853","2023-04-01 11:34:13","0xda1a2f5cb782f7fac50b906008cdefe8dd2d5229","0xd152f549545093347a162dce210e7293f1452150","","400","0","275.79855312026","0.06372683126876288","0.0439394196471594","1.11","","","Disperse Ether"
"0xee76cc02a5e3eda674f25ecaad337c27cb6649172dacc88b079f3e418ca4d760","41016269","1680348877","2023-04-01 11:34:37","0x23898273bbee4386255045ef5e2cef8ed9d54381","0xd152f549545093347a162dce210e7293f1452150","","8.1","0","5.58492070068526","0.214447010903912556","0.147860438320659","1.11","","","Disperse Ether"
"0x3c5bb05791a442f0c8d69badb171caacddc20466bfcb9017d0e0dc27d0b0302a","41016938","1680350358","2023-04-01 11:59:18","0x06dd30d9c825be86b4ffb5f7d9d21d291ebce0f8","0xd152f549545093347a162dce210e7293f1452150","","10","0","6.8949638280065","0.092179285580630052","0.0635572839769925","1.11","","","Disperse Ether"
"0xc6e15d1bb089338224e92fd246229254e0211e0fa304cc2e513d6b842947c7f0","41016959","1680350402","2023-04-01 12:00:02","0x06dd30d9c825be86b4ffb5f7d9d21d291ebce0f8","0xd152f549545093347a162dce210e7293f1452150","","10","0","6.8949638280065","0.087368215684893578","0.0602400686864811","1.11","","","Disperse Ether"
"0xdb7ee5e8b35cb8f3775355dcdd6f4026b0ea37366325959f18bde948d58a164e","41017527","1680351710","2023-04-01 12:21:50","0xd6b9ffe9732766e1e783fa58a0a8c1312cf4a826","0xd152f549545093347a162dce210e7293f1452150","","0.3","0","0.206848914840195","0.04567275788758976","0.031491201356023","1.11","","","Disperse Ether"
"0xdb05d74ad8265c18b204154cb756ce75472857ebe4f4bed6cde95710772d8987","41017595","1680351854","2023-04-01 12:24:14","0x9852960133f1bfebe62915b8c10d8995f6fa5b36","0xd152f549545093347a162dce210e7293f1452150","","500","0","344.748191400325","0.1494984","0.103078606034485","1.11","","","Disperse Ether"
"0xa935e00bd17c2e7acd0feb0985a4dd56a0d3f238f9ec45ac87f7a9edd4370665","41018860","1680354564","2023-04-01 13:09:24","0x00f8d89de9f9ccf99d2aecd1f022df0816f1b4bb","0xd152f549545093347a162dce210e7293f1452150","","192.5","0","132.728053689125","0.1015574","0.0700234599466387","1.11","","","Disperse Ether"
"0x6937534adb7e962c32a424d96d53bbc619805edeb848a63e2e157b64d4f8c71c","41018900","1680354650","2023-04-01 13:10:50","0x9c7df90e0e6805ce22d12156b955a54accd693ca","0xd152f549545093347a162dce210e7293f1452150","","152.5","0","105.148198377099","0.08347932002748696","0.0575586891976101","1.11","","","Disperse Ether"
"0x1ac1d9ec087015fd018535118837ac635781a878ac310ed371208c556b59efa4","41018965","1680354788","2023-04-01 13:13:08","0x00f8d89de9f9ccf99d2aecd1f022df0816f1b4bb","0xd152f549545093347a162dce210e7293f1452150","","192.5","0","132.728053689125","0.08995084","0.06202077880988","1.11","","","Disperse Ether"
"0x7eb3eb5ad45e04ae5cb8996e3ef90ba74c0efaede8995b884b84dd37af260bbf","41018969","1680354796","2023-04-01 13:13:16","0x68d250e566b6672c4219e8cf8275c66ce3cc5731","0xd152f549545093347a162dce210e7293f1452150","","96","0","66.1916527488624","0.1169052","0.0806057125305865","1.11","","","Disperse Ether"
"0x39a33f83d29aed3534b8b7aadd7d88ffb568f48c3cd6584603dd80e78a679511","41018981","1680354822","2023-04-01 13:13:42","0x849213bb7f84bb720ede09ec8273f036f00ef4af","0xd152f549545093347a162dce210e7293f1452150","","25","0","17.2374095700162","0.087103008","0.0600572089470561","1.11","","","Disperse Ether"
"0x21b1661f34a239ac06fd480daddbb3b00137558fcf4cdd78cdee18d33778a1a5","41018999","1680354860","2023-04-01 13:14:20","0x849213bb7f84bb720ede09ec8273f036f00ef4af","0xd152f549545093347a162dce210e7293f1452150","","237.5","0","163.755390915154","0.033382448","0.0230170771450308","1.11","","","Disperse Ether"
"0x5228c34b214063d6e2ec5d8972b6557b2b0778283c62a01f6fe38d6c46ea21a5","41019033","1680354932","2023-04-01 13:15:32","0x2a01bd34871342d8523a9a913e9000d5d9953c08","0xd152f549545093347a162dce210e7293f1452150","","240","0","165.479131872156","0.090178452","0.062177716460562","1.11","","","Disperse Ether"
"0xf72f9a011e34561c26aeeedb2039284ea5e5d52964f7aad214c390449279e7ae","41019152","1680355186","2023-04-01 13:19:46","0x9c985145e86999e94c5c0f9eda35fd30d0bd273c","0xd152f549545093347a162dce210e7293f1452150","","95","0","65.5021563660617","0.232952976","0.160620234314647","1.11","","","Disperse Ether"
"0x4f0c9c064c7b037b30a2ffd28cc39ab3657dd79e7dc8902a0f8ea203d1f8573d","41019182","1680355248","2023-04-01 13:20:48","0xcba4ddec32de3e9fe1d1ec55973a2fd6f1902a4b","0xd152f549545093347a162dce210e7293f1452150","","2.635","0","1.81682296867971","0.1255770042718202","0.0865848902083618","1.11","","","Disperse Ether"
"0x9ed4ec71a315b4f95bbd3c1a90bfbcb020e3bf27687026f7995fb3d6b682ef92","41019184","1680355254","2023-04-01 13:20:54","0xa3e82196f7f567a1d0874bf70a7946ce9eef7453","0xd152f549545093347a162dce210e7293f1452150","","120","0","82.739565936078","0.0427086839456859","0.0294474830947266","1.11","","","Disperse Ether"
"0x7f4e1a7c3bdad5dde69017fd0a0422765178c9c9cb201f08591970813b743654","41019531","1680355990","2023-04-01 13:33:10","0x63ba8a22cf15bfb1331ad4ee59fb9169411a5666","0xd152f549545093347a162dce210e7293f1452150","","150","0","103.424457420098","0.027283836","0.0188121062309262","1.11","","","Disperse Ether"
"0x4221d9c92a79e409877761c50a31460ffd93cd5accae50db26e121975c662daf","41019660","1680356264","2023-04-01 13:37:44","0xb0a1de39db0185cae006f723191de857e984a04e","0xd152f549545093347a162dce210e7293f1452150","","600","0","413.69782968039","0.03386851840107087","0.0233522209283556","1.11","","","Disperse Ether"
"0xdd8b9bf12a8a5d04829cf3f25d8c54e1617b47a9e14cc3f4dff93e855c9b823b","41019718","1680356388","2023-04-01 13:39:48","0xeb5778309e980d50496c4a5184580ced84ee33b6","0xd152f549545093347a162dce210e7293f1452150","","400","0","275.79855312026","0.07487016001311758","0.0516227045087504","1.11","","","Disperse Ether"
"0x084394c432d0ac98b27ea95f088677f04518d7bcf70cb624ea0847c8954180aa","41019864","1680356698","2023-04-01 13:44:58","0x68d250e566b6672c4219e8cf8275c66ce3cc5731","0xd152f549545093347a162dce210e7293f1452150","","24","0","16.5479131872156","0.0325476","0.0224414524688424","1.11","","","Disperse Ether"
"0x605c4cf650d69e4ea60269e4b33dd79a9b02d875aa12123a2add3a6d6388ec1d","41019950","1680356880","2023-04-01 13:48:00","0x17ad07060043a2ba269eeb99c90151a21b5adf72","0xd152f549545093347a162dce210e7293f1452150","","1","0","0.68949638280065","0.0296814","0.0204652179364592","1.11","","","Disperse Ether"
"0x15a3d9bef089d4442c2f172d2273296914a08bd39c63260016c1c60881d41174","41020077","1680357150","2023-04-01 13:52:30","0x963aa7b31810151a257c2de4c305a3f2d9cd3353","0xd152f549545093347a162dce210e7293f1452150","","10","0","6.8949638280065","0.064943103653508206","0.0447780350569416","1.11","","","Disperse Ether"
"0x966a9cc0569c8d12d6954e860a10ae34155d58e3ccc512c686a5c1448f445bea","41020135","1680357274","2023-04-01 13:54:34","0x298548ed73fa57deb8842443a007660334f67fac","0xd152f549545093347a162dce210e7293f1452150","","60","0","41.369782968039","0.01531488","0.010559554363026","1.11","","","Disperse Ether"
"0x80175f67d1307b1505ec5b602414942a6398415299c563163cc2ca5157b001f6","41020139","1680357282","2023-04-01 13:54:42","0x298548ed73fa57deb8842443a007660334f67fac","0xd152f549545093347a162dce210e7293f1452150","","60","0","41.369782968039","0.00631488","0.00435408691782017","1.11","","","Disperse Ether"
"0xede464bc684541ad22aed23f570704cf2c0a41767f587837c4bbeb00fb36f363","41020232","1680357480","2023-04-01 13:58:00","0x298548ed73fa57deb8842443a007660334f67fac","0xd152f549545093347a162dce210e7293f1452150","","2000","0","1378.9927656013","0.42458904","0.2927526072568","1.11","","","Disperse Ether"
"0x7b23aebfb237d7132f3eae17e398d4ffb7de16369e91dffeae3b2f1450e3974b","41020290","1680357604","2023-04-01 14:00:04","0xcaf2d8b3bfa2e134d70fe2971b5423fe6ae18efd","0xd152f549545093347a162dce210e7293f1452150","","200","0","137.89927656013","0.010152509553603378","0.00700011861355857","1.11","","","Disperse Ether"
"0xb2cc5fccf0f0f9c33e5b4267abc74ecfd54653f2047d3b7cf257d5fca2b47f07","41020356","1680357744","2023-04-01 14:02:24","0x877f385c328b1e5e83cd9d2a867f361b6d892d00","0xd152f549545093347a162dce210e7293f1452150","","345","0","237.876252066224","0.078308569889786376","0.0539934756812996","1.11","","","Disperse Ether"
"0xaa8c8ec2b17f3bcf7600269c71d16cd390a6b55811ce563decb29672f1e6d58d","41020365","1680357762","2023-04-01 14:02:42","0xb7dcc54ad951e88caad4f3399c7f882607eb26f9","0xd152f549545093347a162dce210e7293f1452150","","600","0","413.69782968039","0.03661897911285636","0.025248653640167","1.11","","","Disperse Ether"
"0x72c1122e4492be017617cc3e49eb238de187785ebe7dba5cd8906d39a8dfab0f","41020401","1680357840","2023-04-01 14:04:00","0xa28c4d3bd3f0fc078fb790de3289609c20c5af86","0xd152f549545093347a162dce210e7293f1452150","","38.89","0","26.8145143271173","0.027640960315655184","0.0190583421547806","1.11","","","Disperse Ether"
"0xa4084f384abbc6eaa9e427bbeab7d4af798e4767f58b91a05f793dad82a9611c","41020401","1680357840","2023-04-01 14:04:00","0x963aa7b31810151a257c2de4c305a3f2d9cd3353","0xd152f549545093347a162dce210e7293f1452150","","20","0","13.789927656013","0.141238762451316978","0.0973836158214233","1.11","","","Disperse Ether"
"0xb4fe194f68562a1125ecc559d779894662e9e9e6b4584e794c2265fb29d8a2a8","41020539","1680358132","2023-04-01 14:08:52","0xc0a7f07b2a61d6017a32812aa91c2747b971d478","0xd152f549545093347a162dce210e7293f1452150","","84","0","57.9176961552546","0.070524305059606508","0.0486262532381283","1.11","","","Disperse Ether"
"0x25efa373e491816ccbc14fd9707c90ad0816d6eea99a200809fd12d451f5c102","41020606","1680358274","2023-04-01 14:11:14","0xcaf2d8b3bfa2e134d70fe2971b5423fe6ae18efd","0xd152f549545093347a162dce210e7293f1452150","","380","0","262.008625464247","0.021867373478331828","0.0150774749146607","1.11","","","Disperse Ether"
"0x1ef067d81c1bc189a429943e2558f427d204f8bc1469ccbd52976c20c6bea4cf","41020630","1680358326","2023-04-01 14:12:06","0x7a5e308ebcd53de52ea93bd81e6a04006f7a7123","0xd152f549545093347a162dce210e7293f1452150","","76","0","52.4017250928494","0.081973026","0.0565201049142236","1.11","","","Disperse Ether"
"0x1595fe6f90846ab0c39868104a5c7d07bbf60d04856a46be3b95ec8592ac2ca7","41020725","1680358528","2023-04-01 14:15:28","0x513bb6e23c78c11e1939e138fbe0f4533bd6304b","0xd152f549545093347a162dce210e7293f1452150","","1","0","0.68949638280065","0.0057288","0.00394998687778836","1.11","","","Disperse Ether"
"0x25586392251fecd30143c225aede166f3d9ab92a49119254cf011abef13a886b","41020751","1680358582","2023-04-01 14:16:22","0x6bb8c5345134d9a1ec015d1b40f7538802063661","0xd152f549545093347a162dce210e7293f1452150","","27","0","18.6164023356176","0.0263488","0.0181674022911378","1.11","","","Disperse Ether"
"0x4757b1a27545563c9a2e614b0812c9cd17799383651c55e8ecb049f3ae0052a9","41020772","1680358628","2023-04-01 14:17:08","0x2ea8c753948667d9626e17b354b38bff721c02a3","0xd152f549545093347a162dce210e7293f1452150","","300","0","206.848914840195","0.05017991","0.0345988664342622","1.11","","","Disperse Ether"
"0xf2c0b9904fff70c038e60d3a53f57d0c5c62f1b103840df63ffdb6a0f2fe4151","41020783","1680358650","2023-04-01 14:17:30","0x513bb6e23c78c11e1939e138fbe0f4533bd6304b","0xd152f549545093347a162dce210e7293f1452150","","210","0","144.794240388137","0.3512054","0.242154852920055","1.11","","","Disperse Ether"
"0x257154da0173d784c48a2c04388b3f8d52a88e08b0f39b1eb047da03d2d23f7b","41020909","1680358918","2023-04-01 14:21:58","0xb8d0221e4fe298058d02386700642c84b2058f5d","0xd152f549545093347a162dce210e7293f1452150","","100","0","68.949638280065","0.0635508","0.0438180467240875","1.11","","","Disperse Ether"
"0xdf3bc7ad2b3bcbb4e10ed0f9afb9f15ed397b3def88cdc87297d7e4c9d4ed42d","41020916","1680358934","2023-04-01 14:22:14","0x611fbf43c7ee6a3d816093680454c42ea3bdc143","0xd152f549545093347a162dce210e7293f1452150","","8.483","0","5.84899781529791","0.27842291698770936","0.191971594151831","1.11","","","Disperse Ether"
"0x76ee4c32a692255d7c001f63f1c84587a70ed4a62c154cf305273800a1c1a5ad","41020918","1680358938","2023-04-01 14:22:18","0x68d250e566b6672c4219e8cf8275c66ce3cc5731","0xd152f549545093347a162dce210e7293f1452150","","500","0","344.748191400325","0.3839259","0.264715519313484","1.11","","","Disperse Ether"
"0x4267f258430d61096c532943f15554f1d4c0482fd90d0807a44c64e01523c17b","41020933","1680358970","2023-04-01 14:22:50","0x63ba8a22cf15bfb1331ad4ee59fb9169411a5666","0xd152f549545093347a162dce210e7293f1452150","","80","0","55.159710624052","0.0351886","0.024262412415819","1.11","","","Disperse Ether"
"0x077331438dd2764c7c3a0ca3fd33b975145fa53c05d819b222155e8b3f20b480","41020939","1680358982","2023-04-01 14:23:02","0xfd715036f1a84f533d472bc4a7245280241faf19","0xd152f549545093347a162dce210e7293f1452150","","100","0","68.949638280065","0.044089284","0.0303994018382706","1.11","","","Disperse Ether"
"0xdc9e8db061cf961ccf7de7d4ec8fd5eb983727929c5f29aebfd3536484c7dc70","41020975","1680359058","2023-04-01 14:24:18","0xbe8ab031bb6bf050c3b4674a44b0b024e28ed724","0xd152f549545093347a162dce210e7293f1452150","","12","0","8.2739565936078","0.0093185521824018","0.00642510802270514","1.11","","","Disperse Ether"
"0x56a6bbabf3f2f674c912fbeea8c5a598eefe2a7cde94ee865c852d013dbd7ddd","41020980","1680359070","2023-04-01 14:24:30","0x513bb6e23c78c11e1939e138fbe0f4533bd6304b","0xd152f549545093347a162dce210e7293f1452150","","50","0","34.4748191400325","0.1037054","0.0715044981768945","1.11","","","Disperse Ether"
"0x6d21b2a7b4a8477bdcefe7768741e995eb9b8379d2e00da0a71140e081b5efa0","41020992","1680359096","2023-04-01 14:24:56","0x68d250e566b6672c4219e8cf8275c66ce3cc5731","0xd152f549545093347a162dce210e7293f1452150","","500","0","344.748191400325","0.5119012","0.352954025751312","1.11","","","Disperse Ether"
"0x0d0afb679e1abe326b8650987ce9de7336468544f354b5d9194e039717a0e66e","41021006","1680359124","2023-04-01 14:25:24","0x00f8d89de9f9ccf99d2aecd1f022df0816f1b4bb","0xd152f549545093347a162dce210e7293f1452150","","330","0","227.533806324214","0.48885271","0.337062175267295","1.11","","","Disperse Ether"
"0x80bf08ecc075b82df626d9cd4f803557f93033ed74126ab697684ac881fc5e12","41021006","1680359124","2023-04-01 14:25:24","0x906d0e5c75bc1dc1646aaf1e8e4c7329ebdfb3b1","0xd152f549545093347a162dce210e7293f1452150","","148.5","0","102.390212845897","0.387815688","0.267397514069345","1.11","","","Disperse Ether"
"0xeaddde1d84d2e9064ae4dba3e777a7a923d7484c982abd72da022b84f29eb495","41021017","1680359148","2023-04-01 14:25:48","0x298548ed73fa57deb8842443a007660334f67fac","0xd152f549545093347a162dce210e7293f1452150","","2100","0","1447.94240388137","0.95902488","0.661244185775827","1.11","","","Disperse Ether"
