tx,from,to,value
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0xe1af0458beda85f4b5407fbb683d245330b69d7f,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0x60acd076b7b98e61d90ae4aab0e74db8d3ec1899,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0xe3dfb03fde6bca0a2be132e344d1517448224bdd,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0xc47a79cec7de8c07baa892916a9db38192cab29a,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0x3f334f75e0aa57635e451ba99fb7c3343d90ed3c,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0xd82335759b5cb9de924c43cdbcb2a07ce8b3283e,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0xc525134fd36552f11647ca93eadfc9b55b8e14ca,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0xff11ffb6376248f0d0de157db56a8ba2885e5e29,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0x9be1438b25cd176451e7c4aec078e71410873af8,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0x26489e194d425401bcb8fc6be14c0cb340802769,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0x1980f8e9cc2f78d5cf17b2aeed37dbb0aa9a1f4a,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0x6dcc5e83787d9abe777f429a5d3b955de7a6ec6b,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0xdc95d1386b2c0b156b2db840f9661e76d82615f2,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0xbb0a1448fb803859076c5be43f524b3ea54ab917,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0x13b4bf65705f59dd786eb5cd94c0ee5752f52d97,1000000000000000000
0xbfcaab2bba91d3db820674987b7fcf442c27c8d749aaaff72e08ad1132c338f9,0x072e83cde5c102fdcf32be328034e1bb2dadcb01,0x52c7ad301b68ea3ee35054042d7d7b7ed2e443b8,1000000000000000000
0x4d4af0a4bd49291610a25eff47bcbdc72421ec62403d58a7bd17ab0a381e4f16,0x25429f52c2088f296ca30bb3625d9811fd211475,0xe64113140960528f6af928d7ca4f45d192286a7a,3422850000000000000000
0x4d4af0a4bd49291610a25eff47bcbdc72421ec62403d58a7bd17ab0a381e4f16,0x25429f52c2088f296ca30bb3625d9811fd211475,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,2000000000000000000000
0x4d4af0a4bd49291610a25eff47bcbdc72421ec62403d58a7bd17ab0a381e4f16,0x25429f52c2088f296ca30bb3625d9811fd211475,0x9924285ff2207d6e36642b6832a515a6a3aedcab,1974000000000000000000
0x4d4af0a4bd49291610a25eff47bcbdc72421ec62403d58a7bd17ab0a381e4f16,0x25429f52c2088f296ca30bb3625d9811fd211475,0xbe6f56ed9e10e5f58876f7bdf1c83eedaa721fbc,1832550000000000000000
0xbe706fee2903fed9033a7fe8531e8e6c907c73f97fff9d409a1bfd9ff96c416d,0x25429f52c2088f296ca30bb3625d9811fd211475,0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,1281000000000000000000
0xbe706fee2903fed9033a7fe8531e8e6c907c73f97fff9d409a1bfd9ff96c416d,0x25429f52c2088f296ca30bb3625d9811fd211475,0x103d179298a20dd337e911b1e092fc3b9d54bf61,1275000000000000000000
0xbe706fee2903fed9033a7fe8531e8e6c907c73f97fff9d409a1bfd9ff96c416d,0x25429f52c2088f296ca30bb3625d9811fd211475,0x427a3e25b008a5ccfdd6a34bde60a84379cfc519,1250000000000000000000
0xbe706fee2903fed9033a7fe8531e8e6c907c73f97fff9d409a1bfd9ff96c416d,0x25429f52c2088f296ca30bb3625d9811fd211475,0x0d2a8109e4a4572788210e01c45355ff5642d826,1071850000000000000000
0xbe706fee2903fed9033a7fe8531e8e6c907c73f97fff9d409a1bfd9ff96c416d,0x25429f52c2088f296ca30bb3625d9811fd211475,0x29ee09bd0f7f41ecd083ad2708df17691065790b,932000000000000000000
0xbe706fee2903fed9033a7fe8531e8e6c907c73f97fff9d409a1bfd9ff96c416d,0x25429f52c2088f296ca30bb3625d9811fd211475,0xff75e131c711e4310c045317779d39b3b4f718c4,440000000000000000000
0xc4fb8d0417a10f10050a3894f60dd63928001677b7f1064e5610746bd118c95e,0x25429f52c2088f296ca30bb3625d9811fd211475,0xd7542dc0f58095064bfef6117fac82e4c5504d28,2780000000000000000000
0xc4fb8d0417a10f10050a3894f60dd63928001677b7f1064e5610746bd118c95e,0x25429f52c2088f296ca30bb3625d9811fd211475,0x06305abf63159dfaf1a739b30e420f122eb063c2,2316000000000000000000
0xc4fb8d0417a10f10050a3894f60dd63928001677b7f1064e5610746bd118c95e,0x25429f52c2088f296ca30bb3625d9811fd211475,0x4d5dd4d81d773c05ce27aba03e2f3e346c3f8e54,1760000000000000000000
0x77b83bf4cb2452edd940af1e222975a4604d6c50ce6269b0c908de37b7c96955,0x25429f52c2088f296ca30bb3625d9811fd211475,0xed8db37778804a913670d9367aaf4f043aad938b,4000000000000000000000
0x77b83bf4cb2452edd940af1e222975a4604d6c50ce6269b0c908de37b7c96955,0x25429f52c2088f296ca30bb3625d9811fd211475,0x24792793bb40e66cb1c6e8897ecb520ff1dc4181,3900000000000000000000
0x77b83bf4cb2452edd940af1e222975a4604d6c50ce6269b0c908de37b7c96955,0x25429f52c2088f296ca30bb3625d9811fd211475,0x317bbc1927be411cd05615d2ffdf8d320c6c4052,3600000000000000000000
0xebc8c219e3c7de18eedcc6858ff635eb583f537521b677327ecfd8e9ecfddd50,0x25429f52c2088f296ca30bb3625d9811fd211475,0xb0ddea60ae36efa8c298b46ab342309fdffd66cf,3200000000000000000000
0xebc8c219e3c7de18eedcc6858ff635eb583f537521b677327ecfd8e9ecfddd50,0x25429f52c2088f296ca30bb3625d9811fd211475,0x5ac583feb2b1f288c0a51d6cdca2e8c814bfe93b,3200000000000000000000
0xebc8c219e3c7de18eedcc6858ff635eb583f537521b677327ecfd8e9ecfddd50,0x25429f52c2088f296ca30bb3625d9811fd211475,0x10a84b835c5df26f2a380b3e00bcc84a66cd2d34,3000000000000000000000
0xebc8c219e3c7de18eedcc6858ff635eb583f537521b677327ecfd8e9ecfddd50,0x25429f52c2088f296ca30bb3625d9811fd211475,0xa4d506434445bb7303ea34a07bc38484cdc64a95,2845000000000000000000
0xebc8c219e3c7de18eedcc6858ff635eb583f537521b677327ecfd8e9ecfddd50,0x25429f52c2088f296ca30bb3625d9811fd211475,0xb0ddea60ae36efa8c298b46ab342309fdffd66cf,140000000000000000000
0x90aede68d2f97aed9f22d92763939036a82a4d5fcbdee7808a1fd9a174a39b60,0x25429f52c2088f296ca30bb3625d9811fd211475,0x06305abf63159dfaf1a739b30e420f122eb063c2,2175600000000000000000
0x90aede68d2f97aed9f22d92763939036a82a4d5fcbdee7808a1fd9a174a39b60,0x25429f52c2088f296ca30bb3625d9811fd211475,0xf8d1d34956cea24718cf8687588d6fedbc6d9aa6,2000000000000000000000
0x90aede68d2f97aed9f22d92763939036a82a4d5fcbdee7808a1fd9a174a39b60,0x25429f52c2088f296ca30bb3625d9811fd211475,0x0d2a8109e4a4572788210e01c45355ff5642d826,1153450000000000000000
0xf6ba216385dd4c141119ab0b76080ee333324c9abec302052113db1464c2ad07,0x25429f52c2088f296ca30bb3625d9811fd211475,0xd7542dc0f58095064bfef6117fac82e4c5504d28,2970000000000000000000
0xf6ba216385dd4c141119ab0b76080ee333324c9abec302052113db1464c2ad07,0x25429f52c2088f296ca30bb3625d9811fd211475,0x4d5dd4d81d773c05ce27aba03e2f3e346c3f8e54,1606000000000000000000
0xf6ba216385dd4c141119ab0b76080ee333324c9abec302052113db1464c2ad07,0x25429f52c2088f296ca30bb3625d9811fd211475,0x756a78077a06493b9ff0ed18b50df695dfa5e0d9,1354500000000000000000
0xf6ba216385dd4c141119ab0b76080ee333324c9abec302052113db1464c2ad07,0x25429f52c2088f296ca30bb3625d9811fd211475,0x103d179298a20dd337e911b1e092fc3b9d54bf61,1300000000000000000000
0xf6ba216385dd4c141119ab0b76080ee333324c9abec302052113db1464c2ad07,0x25429f52c2088f296ca30bb3625d9811fd211475,0x29ee09bd0f7f41ecd083ad2708df17691065790b,330000000000000000000
0x91ae8e6744a541886d843891fe467628f7867bd9f742409bbad80dbd6a18b718,0x25429f52c2088f296ca30bb3625d9811fd211475,0xe64113140960528f6af928d7ca4f45d192286a7a,2537000000000000000000
0x91ae8e6744a541886d843891fe467628f7867bd9f742409bbad80dbd6a18b718,0x25429f52c2088f296ca30bb3625d9811fd211475,0xa9ccd6b0919e43fd7cfc990572e43c3cf6a17397,1550000000000000000000
0x1a2faf80471237bd2eaf07aac04c9cd275a46ae894dc5d319644b1ab54bae942,0x25429f52c2088f296ca30bb3625d9811fd211475,0x427a3e25b008a5ccfdd6a34bde60a84379cfc519,500000000000000000000
0x1a2faf80471237bd2eaf07aac04c9cd275a46ae894dc5d319644b1ab54bae942,0x25429f52c2088f296ca30bb3625d9811fd211475,0xff75e131c711e4310c045317779d39b3b4f718c4,440000000000000000000
0x1a2faf80471237bd2eaf07aac04c9cd275a46ae894dc5d319644b1ab54bae942,0x25429f52c2088f296ca30bb3625d9811fd211475,0x4d2e6a2d792d8cebcd9c7a7dfa57409254923157,128000000000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x7c24ad9067ee3f52884766c3c0ced276a0ee07af,110500000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x0abad526bbf69bbeb6e01e0f66524777c29db9db,110600000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x1eef25e34023e0f1f0b75a261e34234df73086a4,110700000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0xb456803acbfa6123d686776b89d64eac7ba22b9f,110800000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0xe7602b19dca703a10eff6e9faf76471b934df7aa,110900000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x46abf137f54c5e40c4c2f2a84a04cbd3977bc2a7,111000000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x1bf4a098c9c057b4b306b6be80957140fb368c61,111100000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0xbd010bf158e62ec9d4ebe89a6ff665c306347826,111200000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0xa26048814a102f9f5c144b0a7151a9e902011dd1,111300000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x64955fd7d11f3d5d2637098f112a82dc6322c02b,111400000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x15106e1d1621b15c06c21d3dacce1ec5874febf4,111500000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0xc681f3b89b571f7a7f23ca8c62b9ca102b2966a9,111600000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x7655bd3122caaa12a482209006769aad3a5eacf9,111700000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0xdd9458cf652430cc0ecae35425f231c3e595c8bc,111800000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x3f78126d23db8e6ac5092db0b13bb7f592016d72,111900000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x18d6a1919ea27c1b0aaf8ee2d49da41746aa8f5c,112000000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x8f8a27473141eeb4705fd8b07006f76b919f2e27,112100000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0xdb7694ffff14f2734b2118fec2060f01cb881e3a,112200000000000000
0x79996fbff64cdb8c2b5406fd59f7a587d05c7c4fe04354c4e06e1067e2f209c1,0x0a1472a27011f21b5239558a7802ea74a37f2b1e,0x0d370ef257fcb24ce34f442ea12d3c39445c4d4a,112300000000000000
